measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
overall,NA,0.0073388084248565,1,28830,42000,0.68642857142857139
overall,NA,0.0073439258342692,1,28831,42000,0.68645238095238093
overall,NA,0.0073710636497901,1,28832,42000,0.68647619047619046
overall,NA,0.0073924273036046,1,28833,42000,0.6865
overall,NA,0.0074002397783071,1,28834,42000,0.68652380952380954
overall,NA,0.0075187833205856,1,28835,42000,0.68654761904761907
overall,NA,0.0075498232580225,1,28836,42000,0.68657142857142861
overall,NA,0.0075547496206062,1,28837,42000,0.68659523809523815
overall,NA,0.0075859991175162,1,28838,42000,0.68661904761904757
overall,NA,0.0075911253811453,1,28839,42000,0.68664285714285711
overall,NA,0.0076924170357441,1,28840,42000,0.68666666666666665
overall,NA,0.0077102305186282,1,28841,42000,0.68669047619047618
overall,NA,0.007732125920132,1,28842,42000,0.68671428571428572
overall,NA,0.0077826670251038,1,28843,42000,0.68673809523809526
overall,NA,0.0077955371199116,1,28844,42000,0.6867619047619048
overall,NA,0.0078129727791565,1,28845,42000,0.68678571428571433
overall,NA,0.0078908561764956,1,28846,42000,0.68680952380952376
overall,NA,0.0079231896839031,1,28847,42000,0.6868333333333333
overall,NA,0.0079799759971171,1,28848,42000,0.68685714285714283
overall,NA,0.0080010538871223,1,28849,42000,0.68688095238095237
overall,NA,0.0080051498686862,1,28850,42000,0.68690476190476191
overall,NA,0.0080436156473045,1,28851,42000,0.68692857142857144
overall,NA,0.0080501716223081,1,28852,42000,0.68695238095238098
overall,NA,0.0080584474634525,1,28853,42000,0.68697619047619052
overall,NA,0.0080739131486028,1,28854,42000,0.68700000000000006
overall,NA,0.0081032421244913,1,28855,42000,0.68702380952380948
overall,NA,0.0081140867162076,1,28856,42000,0.68704761904761902
overall,NA,0.0081411874231138,1,28857,42000,0.68707142857142856
overall,NA,0.0081435294718869,1,28858,42000,0.68709523809523809
overall,NA,0.0081547681167127,1,28859,42000,0.68711904761904763
overall,NA,0.0081549894625921,1,28860,42000,0.68714285714285717
overall,NA,0.0081730202987593,1,28861,42000,0.6871666666666667
overall,NA,0.0082952315311562,1,28862,42000,0.68719047619047624
overall,NA,0.0083207603316718,1,28863,42000,0.68721428571428567
overall,NA,0.0083497957036791,1,28864,42000,0.6872380952380952
overall,NA,0.0083540950774516,1,28865,42000,0.68726190476190474
overall,NA,0.0083820450313447,1,28866,42000,0.68728571428571428
overall,NA,0.0084166578362848,1,28867,42000,0.68730952380952381
overall,NA,0.0084686057585964,1,28868,42000,0.68733333333333335
overall,NA,0.0084698760862491,1,28869,42000,0.68735714285714289
overall,NA,0.0084927492947914,1,28870,42000,0.68738095238095243
overall,NA,0.0085283012296678,1,28871,42000,0.68740476190476185
overall,NA,0.0085409713073008,1,28872,42000,0.68742857142857139
overall,NA,0.0085496185655602,1,28873,42000,0.68745238095238093
overall,NA,0.0086392021559606,1,28874,42000,0.68747619047619046
overall,NA,0.0086462939702024,1,28875,42000,0.6875
overall,NA,0.0086959396538549,1,28876,42000,0.68752380952380954
overall,NA,0.0087604909975649,1,28877,42000,0.68754761904761907
overall,NA,0.0088171124126121,1,28878,42000,0.68757142857142861
overall,NA,0.0088313320869393,1,28879,42000,0.68759523809523815
overall,NA,0.0088353546623759,1,28880,42000,0.68761904761904757
overall,NA,0.0088514766403504,1,28881,42000,0.68764285714285711
overall,NA,0.0088650362372123,1,28882,42000,0.68766666666666665
overall,NA,0.0088731054981414,1,28883,42000,0.68769047619047619
overall,NA,0.0088973335931001,1,28884,42000,0.68771428571428572
overall,NA,0.0089013403186218,1,28885,42000,0.68773809523809526
overall,NA,0.0089458607368838,1,28886,42000,0.6877619047619048
overall,NA,0.0089677718429224,1,28887,42000,0.68778571428571433
overall,NA,0.0090350692073785,1,28888,42000,0.68780952380952376
overall,NA,0.00907071277947,1,28889,42000,0.6878333333333333
overall,NA,0.0091010339847715,1,28890,42000,0.68785714285714283
overall,NA,0.009122167767259,1,28891,42000,0.68788095238095237
overall,NA,0.0091270987024264,1,28892,42000,0.68790476190476191
overall,NA,0.0091582064599192,1,28893,42000,0.68792857142857144
overall,NA,0.0091693141505149,1,28894,42000,0.68795238095238098
overall,NA,0.0092558910082307,1,28895,42000,0.68797619047619052
overall,NA,0.0093121981355407,1,28896,42000,0.68799999999999994
overall,NA,0.0093427959441277,1,28897,42000,0.68802380952380948
overall,NA,0.0094039545560459,1,28898,42000,0.68804761904761902
overall,NA,0.0094344317347149,1,28899,42000,0.68807142857142856
overall,NA,0.0094552078308877,1,28900,42000,0.68809523809523809
overall,NA,0.0094709922671024,1,28901,42000,0.68811904761904763
overall,NA,0.009478908602554,1,28902,42000,0.68814285714285717
overall,NA,0.0095907303248274,1,28903,42000,0.6881666666666667
overall,NA,0.0096116401877256,1,28904,42000,0.68819047619047624
overall,NA,0.0096304054065479,1,28905,42000,0.68821428571428567
overall,NA,0.0096788030338619,1,28906,42000,0.6882380952380952
overall,NA,0.009710641395964,1,28907,42000,0.68826190476190474
overall,NA,0.0097307357279119,1,28908,42000,0.68828571428571428
overall,NA,0.0097685956062686,1,28909,42000,0.68830952380952382
overall,NA,0.0097691332335068,1,28910,42000,0.68833333333333335
overall,NA,0.009794207796325,1,28911,42000,0.68835714285714289
overall,NA,0.0098230323535514,1,28912,42000,0.68838095238095243
overall,NA,0.0098595869670477,1,28913,42000,0.68840476190476185
overall,NA,0.0098896659865325,1,28914,42000,0.68842857142857139
overall,NA,0.0099033671266145,1,28915,42000,0.68845238095238093
overall,NA,0.0099412033030175,1,28916,42000,0.68847619047619046
overall,NA,0.0099711825824791,1,28917,42000,0.6885
overall,NA,0.0099893799466441,1,28918,42000,0.68852380952380954
overall,NA,0.0100010803626666,1,28919,42000,0.68854761904761907
overall,NA,0.0100509662182581,1,28920,42000,0.68857142857142861
overall,NA,0.0100537939141812,1,28921,42000,0.68859523809523815
overall,NA,0.0101001563057676,1,28922,42000,0.68861904761904758
overall,NA,0.0101141129161945,1,28923,42000,0.68864285714285711
overall,NA,0.0101786846214626,1,28924,42000,0.68866666666666665
overall,NA,0.0102391492280274,1,28925,42000,0.68869047619047619
overall,NA,0.0102420605647324,1,28926,42000,0.68871428571428572
overall,NA,0.0102716391020548,1,28927,42000,0.68873809523809526
overall,NA,0.0102975691984678,1,28928,42000,0.6887619047619048
overall,NA,0.0102977752101773,1,28929,42000,0.68878571428571433
overall,NA,0.0103039937567391,1,28930,42000,0.68880952380952376
overall,NA,0.0103177244219768,1,28931,42000,0.6888333333333333
overall,NA,0.0103473956474814,1,28932,42000,0.68885714285714283
overall,NA,0.0103494519795926,1,28933,42000,0.68888095238095237
overall,NA,0.0103615363018751,1,28934,42000,0.68890476190476191
overall,NA,0.0104099692628633,1,28935,42000,0.68892857142857145
overall,NA,0.0104129645374955,1,28936,42000,0.68895238095238098
overall,NA,0.0104582536498012,1,28937,42000,0.68897619047619052
overall,NA,0.0104777395337616,1,28938,42000,0.68899999999999995
overall,NA,0.010477952804849,1,28939,42000,0.68902380952380948
overall,NA,0.0104806998763209,1,28940,42000,0.68904761904761902
overall,NA,0.0104855230092382,1,28941,42000,0.68907142857142856
overall,NA,0.0105213117629132,1,28942,42000,0.68909523809523809
overall,NA,0.0105281086019062,1,28943,42000,0.68911904761904763
overall,NA,0.0105303060911661,1,28944,42000,0.68914285714285717
overall,NA,0.010530901040024,1,28945,42000,0.68916666666666671
overall,NA,0.0105355982960623,1,28946,42000,0.68919047619047624
overall,NA,0.0105358052491245,1,28947,42000,0.68921428571428567
overall,NA,0.0105562410408273,1,28948,42000,0.68923809523809521
overall,NA,0.0105951072563859,1,28949,42000,0.68926190476190474
overall,NA,0.0106730488140663,1,28950,42000,0.68928571428571428
overall,NA,0.0106841445468937,1,28951,42000,0.68930952380952382
overall,NA,0.0106962474775866,1,28952,42000,0.68933333333333335
overall,NA,0.0107382905149984,1,28953,42000,0.68935714285714289
overall,NA,0.0107711231761878,1,28954,42000,0.68938095238095243
overall,NA,0.010793702859637,1,28955,42000,0.68940476190476185
overall,NA,0.0107998545049202,1,28956,42000,0.68942857142857139
overall,NA,0.0108100790275679,1,28957,42000,0.68945238095238093
overall,NA,0.0108635460334354,1,28958,42000,0.68947619047619046
overall,NA,0.010871516327184,1,28959,42000,0.6895
overall,NA,0.0109793121852956,1,28960,42000,0.68952380952380954
overall,NA,0.0110458371365345,1,28961,42000,0.68954761904761908
overall,NA,0.0110529658079282,1,28962,42000,0.68957142857142861
overall,NA,0.0110594497273166,1,28963,42000,0.68959523809523815
overall,NA,0.0110705657771818,1,28964,42000,0.68961904761904758
overall,NA,0.011081566839996,1,28965,42000,0.68964285714285711
overall,NA,0.0111576871148398,1,28966,42000,0.68966666666666665
overall,NA,0.0111759300083368,1,28967,42000,0.68969047619047619
overall,NA,0.0112241272771081,1,28968,42000,0.68971428571428572
overall,NA,0.0112986933330073,1,28969,42000,0.68973809523809526
overall,NA,0.0113071033770746,1,28970,42000,0.6897619047619048
overall,NA,0.0113242819197372,1,28971,42000,0.68978571428571434
overall,NA,0.0113271773060047,1,28972,42000,0.68980952380952376
overall,NA,0.0113445077423192,1,28973,42000,0.6898333333333333
overall,NA,0.0113509335750835,1,28974,42000,0.68985714285714284
overall,NA,0.0114237181814785,1,28975,42000,0.68988095238095237
overall,NA,0.0114607875048528,1,28976,42000,0.68990476190476191
overall,NA,0.0114794708029108,1,28977,42000,0.68992857142857145
overall,NA,0.0114853388529516,1,28978,42000,0.68995238095238098
overall,NA,0.0115589675580184,1,28979,42000,0.68997619047619052
overall,NA,0.0115963054474453,1,28980,42000,0.68999999999999995
overall,NA,0.0116420934410625,1,28981,42000,0.69002380952380948
overall,NA,0.0117163867668211,1,28982,42000,0.69004761904761902
overall,NA,0.0117412405778254,1,28983,42000,0.69007142857142856
overall,NA,0.0117786949755137,1,28984,42000,0.69009523809523809
overall,NA,0.0117807704161471,1,28985,42000,0.69011904761904763
overall,NA,0.0117980498668427,1,28986,42000,0.69014285714285717
overall,NA,0.011819916816392,1,28987,42000,0.69016666666666671
overall,NA,0.0118306326746055,1,28988,42000,0.69019047619047624
overall,NA,0.0118547358158061,1,28989,42000,0.69021428571428567
overall,NA,0.0118556297252459,1,28990,42000,0.69023809523809521
overall,NA,0.0118917243228718,1,28991,42000,0.69026190476190474
overall,NA,0.0119031142975202,1,28992,42000,0.69028571428571428
overall,NA,0.0119150930070225,1,28993,42000,0.69030952380952382
overall,NA,0.0119770866070172,1,28994,42000,0.69033333333333335
overall,NA,0.0119834741816196,1,28995,42000,0.69035714285714289
overall,NA,0.0119989541294009,1,28996,42000,0.69038095238095243
overall,NA,0.0120036292504166,1,28997,42000,0.69040476190476185
overall,NA,0.0120701818808964,1,28998,42000,0.69042857142857139
overall,NA,0.012077613967043,1,28999,42000,0.69045238095238093
overall,NA,0.0121722889309754,1,29000,42000,0.69047619047619047
overall,NA,0.0123961004100829,1,29001,42000,0.6905
overall,NA,0.0124247462422885,1,29002,42000,0.69052380952380954
overall,NA,0.0124304597418817,1,29003,42000,0.69054761904761908
overall,NA,0.0124612195258267,1,29004,42000,0.69057142857142861
overall,NA,0.0124614249068853,1,29005,42000,0.69059523809523804
overall,NA,0.0124681093233748,1,29006,42000,0.69061904761904758
overall,NA,0.0125233701792585,1,29007,42000,0.69064285714285711
overall,NA,0.0125985307633223,1,29008,42000,0.69066666666666665
overall,NA,0.0126089384562292,1,29009,42000,0.69069047619047619
overall,NA,0.0126111805587151,1,29010,42000,0.69071428571428573
overall,NA,0.0126210276254306,1,29011,42000,0.69073809523809526
overall,NA,0.0126842179371184,1,29012,42000,0.6907619047619048
overall,NA,0.0126979546066754,1,29013,42000,0.69078571428571434
overall,NA,0.0127055011752472,1,29014,42000,0.69080952380952376
overall,NA,0.0127108126254562,1,29015,42000,0.6908333333333333
overall,NA,0.0127956673323371,1,29016,42000,0.69085714285714284
overall,NA,0.0128425174876481,1,29017,42000,0.69088095238095237
overall,NA,0.0128425514048328,1,29018,42000,0.69090476190476191
overall,NA,0.0128632194720707,1,29019,42000,0.69092857142857145
overall,NA,0.0128912370697741,1,29020,42000,0.69095238095238098
overall,NA,0.012909016705606,1,29021,42000,0.69097619047619052
overall,NA,0.0129385916410144,1,29022,42000,0.69099999999999995
overall,NA,0.0129811667570546,1,29023,42000,0.69102380952380948
overall,NA,0.0129951140114457,1,29024,42000,0.69104761904761902
overall,NA,0.01300678968292,1,29025,42000,0.69107142857142856
overall,NA,0.0130102031622147,1,29026,42000,0.6910952380952381
overall,NA,0.013012152160783,1,29027,42000,0.69111904761904763
overall,NA,0.0130674709842236,1,29028,42000,0.69114285714285717
overall,NA,0.0130931945573199,1,29029,42000,0.69116666666666671
overall,NA,0.0131129113386745,1,29030,42000,0.69119047619047624
overall,NA,0.01316897850456,1,29031,42000,0.69121428571428567
overall,NA,0.013172664564769,1,29032,42000,0.69123809523809521
overall,NA,0.0131856626429874,1,29033,42000,0.69126190476190474
overall,NA,0.0132088679585734,1,29034,42000,0.69128571428571428
overall,NA,0.0132529127188462,1,29035,42000,0.69130952380952382
overall,NA,0.0132873799692813,1,29036,42000,0.69133333333333336
overall,NA,0.013304484359458,1,29037,42000,0.69135714285714289
overall,NA,0.0133049647489624,1,29038,42000,0.69138095238095243
overall,NA,0.0134400132347587,1,29039,42000,0.69140476190476186
overall,NA,0.013455354794492,1,29040,42000,0.69142857142857139
overall,NA,0.0135673217696299,1,29041,42000,0.69145238095238093
overall,NA,0.0135791035876858,1,29042,42000,0.69147619047619047
overall,NA,0.0136057193582858,1,29043,42000,0.6915
overall,NA,0.013661405533585,1,29044,42000,0.69152380952380954
overall,NA,0.0137138664142599,1,29045,42000,0.69154761904761908
overall,NA,0.0137205947532923,1,29046,42000,0.69157142857142861
overall,NA,0.0137459965060456,1,29047,42000,0.69159523809523804
overall,NA,0.0137632169789179,1,29048,42000,0.69161904761904758
overall,NA,0.01381261878099,1,29049,42000,0.69164285714285711
overall,NA,0.0138245671126539,1,29050,42000,0.69166666666666665
overall,NA,0.0139345143500129,1,29051,42000,0.69169047619047619
overall,NA,0.0139491611060924,1,29052,42000,0.69171428571428573
overall,NA,0.0139932964995504,1,29053,42000,0.69173809523809526
overall,NA,0.0139937380909157,1,29054,42000,0.6917619047619048
overall,NA,0.0140006364026797,1,29055,42000,0.69178571428571434
overall,NA,0.0140301535029288,1,29056,42000,0.69180952380952376
overall,NA,0.0140320841816428,1,29057,42000,0.6918333333333333
overall,NA,0.014053593647357,1,29058,42000,0.69185714285714284
overall,NA,0.0140802282069935,1,29059,42000,0.69188095238095237
overall,NA,0.0141045811223113,1,29060,42000,0.69190476190476191
overall,NA,0.0141455138899124,1,29061,42000,0.69192857142857145
overall,NA,0.0141905395350771,1,29062,42000,0.69195238095238099
overall,NA,0.0142237991477275,1,29063,42000,0.69197619047619052
overall,NA,0.014256456274694,1,29064,42000,0.69199999999999995
overall,NA,0.0142772989847602,1,29065,42000,0.69202380952380949
overall,NA,0.0142920488252756,1,29066,42000,0.69204761904761902
overall,NA,0.0143025617837401,1,29067,42000,0.69207142857142856
overall,NA,0.0143098766208009,1,29068,42000,0.6920952380952381
overall,NA,0.014321438095944,1,29069,42000,0.69211904761904763
overall,NA,0.0143982701827479,1,29070,42000,0.69214285714285717
overall,NA,0.0143989123917401,1,29071,42000,0.69216666666666671
overall,NA,0.0144355783433108,1,29072,42000,0.69219047619047624
overall,NA,0.0144381960592821,1,29073,42000,0.69221428571428567
overall,NA,0.0144599075997734,1,29074,42000,0.69223809523809521
overall,NA,0.0144946056513052,1,29075,42000,0.69226190476190474
overall,NA,0.0146086072665811,1,29076,42000,0.69228571428571428
overall,NA,0.0146251090770015,1,29077,42000,0.69230952380952382
overall,NA,0.0146666421200886,1,29078,42000,0.69233333333333336
overall,NA,0.0146729968152028,1,29079,42000,0.69235714285714289
overall,NA,0.0146768409404199,1,29080,42000,0.69238095238095243
overall,NA,0.0146829599792724,1,29081,42000,0.69240476190476186
overall,NA,0.0147308394153286,1,29082,42000,0.69242857142857139
overall,NA,0.0147765837543523,1,29083,42000,0.69245238095238093
overall,NA,0.0147770467835219,1,29084,42000,0.69247619047619047
overall,NA,0.0147897401872965,1,29085,42000,0.6925
overall,NA,0.0147954936819978,1,29086,42000,0.69252380952380954
overall,NA,0.0148275714156292,1,29087,42000,0.69254761904761908
overall,NA,0.0148416145717081,1,29088,42000,0.69257142857142862
overall,NA,0.0148664651883257,1,29089,42000,0.69259523809523804
overall,NA,0.014968289333976,1,29090,42000,0.69261904761904758
overall,NA,0.0149949969979773,1,29091,42000,0.69264285714285712
overall,NA,0.0151113246351698,1,29092,42000,0.69266666666666665
overall,NA,0.0151238605406799,1,29093,42000,0.69269047619047619
overall,NA,0.0151257422949558,1,29094,42000,0.69271428571428573
overall,NA,0.0151272649832184,1,29095,42000,0.69273809523809526
overall,NA,0.0151401122357869,1,29096,42000,0.6927619047619048
overall,NA,0.0151489701608205,1,29097,42000,0.69278571428571434
overall,NA,0.0151612335654342,1,29098,42000,0.69280952380952376
overall,NA,0.0151645500113991,1,29099,42000,0.6928333333333333
overall,NA,0.015205675611398,1,29100,42000,0.69285714285714284
overall,NA,0.0152147639151038,1,29101,42000,0.69288095238095238
overall,NA,0.0152665943771889,1,29102,42000,0.69290476190476191
overall,NA,0.015383378500639,1,29103,42000,0.69292857142857145
overall,NA,0.0153839236227474,1,29104,42000,0.69295238095238099
overall,NA,0.0154176704749364,1,29105,42000,0.69297619047619052
overall,NA,0.0154595866795608,1,29106,42000,0.69299999999999995
overall,NA,0.015463614178718,1,29107,42000,0.69302380952380949
overall,NA,0.0154752363429838,1,29108,42000,0.69304761904761902
overall,NA,0.0155384010158086,1,29109,42000,0.69307142857142856
overall,NA,0.0156173906213781,1,29110,42000,0.6930952380952381
overall,NA,0.0156177618292796,1,29111,42000,0.69311904761904763
overall,NA,0.0156538224441791,1,29112,42000,0.69314285714285717
overall,NA,0.0156898079627011,1,29113,42000,0.69316666666666671
overall,NA,0.0157259777763401,1,29114,42000,0.69319047619047625
overall,NA,0.0157354627075925,1,29115,42000,0.69321428571428567
overall,NA,0.015756099037651,1,29116,42000,0.69323809523809521
overall,NA,0.0157587326732491,1,29117,42000,0.69326190476190475
overall,NA,0.0157698119309814,1,29118,42000,0.69328571428571428
overall,NA,0.0157816296833671,1,29119,42000,0.69330952380952382
overall,NA,0.0157836047145882,1,29120,42000,0.69333333333333336
overall,NA,0.0157997619666282,1,29121,42000,0.69335714285714289
overall,NA,0.0158046370087989,1,29122,42000,0.69338095238095243
overall,NA,0.0158621827856371,1,29123,42000,0.69340476190476186
overall,NA,0.0158887643801919,1,29124,42000,0.69342857142857139
overall,NA,0.015903624392961,1,29125,42000,0.69345238095238093
overall,NA,0.0159131823851243,1,29126,42000,0.69347619047619047
overall,NA,0.0159295861990629,1,29127,42000,0.69350000000000001
overall,NA,0.0160482630419853,1,29128,42000,0.69352380952380954
overall,NA,0.0161250572846084,1,29129,42000,0.69354761904761908
overall,NA,0.0161381479392888,1,29130,42000,0.69357142857142862
overall,NA,0.0161739728923085,1,29131,42000,0.69359523809523804
overall,NA,0.016272769626111,1,29132,42000,0.69361904761904758
overall,NA,0.0163671573538322,1,29133,42000,0.69364285714285712
overall,NA,0.0164546953050064,1,29134,42000,0.69366666666666665
overall,NA,0.0165131284762304,1,29135,42000,0.69369047619047619
overall,NA,0.0165375757214332,1,29136,42000,0.69371428571428573
overall,NA,0.0165401960472087,1,29137,42000,0.69373809523809526
overall,NA,0.0165695845330326,1,29138,42000,0.6937619047619048
overall,NA,0.0166174516286952,1,29139,42000,0.69378571428571434
overall,NA,0.0166318624600041,1,29140,42000,0.69380952380952376
overall,NA,0.0167044190523727,1,29141,42000,0.6938333333333333
overall,NA,0.0167178071098877,1,29142,42000,0.69385714285714284
overall,NA,0.016779330170913,1,29143,42000,0.69388095238095238
overall,NA,0.0168165957636741,1,29144,42000,0.69390476190476191
overall,NA,0.0169127775549378,1,29145,42000,0.69392857142857145
overall,NA,0.0169181169390559,1,29146,42000,0.69395238095238099
overall,NA,0.0169450467192599,1,29147,42000,0.69397619047619052
overall,NA,0.0169908480206495,1,29148,42000,0.69399999999999995
overall,NA,0.0170016460288571,1,29149,42000,0.69402380952380949
overall,NA,0.0170416046650904,1,29150,42000,0.69404761904761902
overall,NA,0.0170521636300604,1,29151,42000,0.69407142857142856
overall,NA,0.0171317578934265,1,29152,42000,0.6940952380952381
overall,NA,0.0171661441392355,1,29153,42000,0.69411904761904764
overall,NA,0.0171882625828668,1,29154,42000,0.69414285714285717
overall,NA,0.0172322941716912,1,29155,42000,0.69416666666666671
overall,NA,0.0172686836945916,1,29156,42000,0.69419047619047614
overall,NA,0.0172767780035678,1,29157,42000,0.69421428571428567
overall,NA,0.0172920874600577,1,29158,42000,0.69423809523809521
overall,NA,0.0173102668344373,1,29159,42000,0.69426190476190475
overall,NA,0.0173259437611406,1,29160,42000,0.69428571428571428
overall,NA,0.0173711356483012,1,29161,42000,0.69430952380952382
overall,NA,0.0173984665596747,1,29162,42000,0.69433333333333336
overall,NA,0.0174086435205534,1,29163,42000,0.69435714285714289
overall,NA,0.0174465798141396,1,29164,42000,0.69438095238095243
overall,NA,0.01744844983035,1,29165,42000,0.69440476190476186
overall,NA,0.0174844923628602,1,29166,42000,0.6944285714285714
overall,NA,0.0175600935698655,1,29167,42000,0.69445238095238093
overall,NA,0.0175948865776794,1,29168,42000,0.69447619047619047
overall,NA,0.0175981484633377,1,29169,42000,0.69450000000000001
overall,NA,0.0176240816753037,1,29170,42000,0.69452380952380954
overall,NA,0.017657567988065,1,29171,42000,0.69454761904761908
overall,NA,0.0177363441957009,1,29172,42000,0.69457142857142862
overall,NA,0.0177446747501464,1,29173,42000,0.69459523809523804
overall,NA,0.0177962783242886,1,29174,42000,0.69461904761904758
overall,NA,0.0178040392903869,1,29175,42000,0.69464285714285712
overall,NA,0.0178099253889434,1,29176,42000,0.69466666666666665
overall,NA,0.0178834394196738,1,29177,42000,0.69469047619047619
overall,NA,0.0178872832901342,1,29178,42000,0.69471428571428573
overall,NA,0.0178982584149429,1,29179,42000,0.69473809523809527
overall,NA,0.0179174421178903,1,29180,42000,0.6947619047619048
overall,NA,0.0179636617365869,1,29181,42000,0.69478571428571434
overall,NA,0.0179961175984015,1,29182,42000,0.69480952380952377
overall,NA,0.0180510720026573,1,29183,42000,0.6948333333333333
overall,NA,0.0180642184898496,1,29184,42000,0.69485714285714284
overall,NA,0.0181702666440211,1,29185,42000,0.69488095238095238
overall,NA,0.0182258902849556,1,29186,42000,0.69490476190476191
overall,NA,0.0182435825216346,1,29187,42000,0.69492857142857145
overall,NA,0.0182990567438892,1,29188,42000,0.69495238095238099
overall,NA,0.0183206475973911,1,29189,42000,0.69497619047619053
overall,NA,0.0183994681436616,1,29190,42000,0.69499999999999995
overall,NA,0.0184147342688357,1,29191,42000,0.69502380952380949
overall,NA,0.0184488502382983,1,29192,42000,0.69504761904761903
overall,NA,0.0184651623628464,1,29193,42000,0.69507142857142856
overall,NA,0.0184879016254541,1,29194,42000,0.6950952380952381
overall,NA,0.018490223324355,1,29195,42000,0.69511904761904764
overall,NA,0.0185639778003333,1,29196,42000,0.69514285714285717
overall,NA,0.0185855224837446,1,29197,42000,0.69516666666666671
overall,NA,0.0186432223833083,1,29198,42000,0.69519047619047614
overall,NA,0.0186825875540495,1,29199,42000,0.69521428571428567
overall,NA,0.0187540930046039,1,29200,42000,0.69523809523809521
overall,NA,0.0188004390728905,1,29201,42000,0.69526190476190475
overall,NA,0.018805004742194,1,29202,42000,0.69528571428571428
overall,NA,0.0188191842570082,1,29203,42000,0.69530952380952382
overall,NA,0.0188293871573621,1,29204,42000,0.69533333333333336
overall,NA,0.0188505892945329,1,29205,42000,0.6953571428571429
overall,NA,0.0189400168902208,1,29206,42000,0.69538095238095243
overall,NA,0.0189462504535778,1,29207,42000,0.69540476190476186
overall,NA,0.0190772442603573,1,29208,42000,0.6954285714285714
overall,NA,0.0190923928737862,1,29209,42000,0.69545238095238093
overall,NA,0.0190976886855408,1,29210,42000,0.69547619047619047
overall,NA,0.0191136479922773,1,29211,42000,0.69550000000000001
overall,NA,0.0191401421876422,1,29212,42000,0.69552380952380954
overall,NA,0.0192046617531521,1,29213,42000,0.69554761904761908
overall,NA,0.0193242975244403,1,29214,42000,0.69557142857142862
overall,NA,0.019331701273214,1,29215,42000,0.69559523809523804
overall,NA,0.0193826031622194,1,29216,42000,0.69561904761904758
overall,NA,0.0193988257471331,1,29217,42000,0.69564285714285712
overall,NA,0.0194186024155972,1,29218,42000,0.69566666666666666
overall,NA,0.0194303785718088,1,29219,42000,0.69569047619047619
overall,NA,0.0194526366327863,1,29220,42000,0.69571428571428573
overall,NA,0.0194559052594459,1,29221,42000,0.69573809523809527
overall,NA,0.0194597016667037,1,29222,42000,0.6957619047619048
overall,NA,0.0194611063545439,1,29223,42000,0.69578571428571434
overall,NA,0.0195306768137778,1,29224,42000,0.69580952380952377
overall,NA,0.0195416604875438,1,29225,42000,0.6958333333333333
overall,NA,0.0195924713083612,1,29226,42000,0.69585714285714284
overall,NA,0.0196052065201866,1,29227,42000,0.69588095238095238
overall,NA,0.0196284004242725,1,29228,42000,0.69590476190476191
overall,NA,0.019632551626845,1,29229,42000,0.69592857142857145
overall,NA,0.0196839164802055,1,29230,42000,0.69595238095238099
overall,NA,0.0196856683337691,1,29231,42000,0.69597619047619053
overall,NA,0.0197236556380291,1,29232,42000,0.69599999999999995
overall,NA,0.0198775095316694,1,29233,42000,0.69602380952380949
overall,NA,0.0199008838358748,1,29234,42000,0.69604761904761903
overall,NA,0.0199492590434792,1,29235,42000,0.69607142857142856
overall,NA,0.0199539875699444,1,29236,42000,0.6960952380952381
overall,NA,0.0199899628914875,1,29237,42000,0.69611904761904764
overall,NA,0.0200260659459239,1,29238,42000,0.69614285714285717
overall,NA,0.0200359218160814,1,29239,42000,0.69616666666666671
overall,NA,0.0200731417786351,1,29240,42000,0.69619047619047614
overall,NA,0.0201805442628625,1,29241,42000,0.69621428571428567
overall,NA,0.0202617083802843,1,29242,42000,0.69623809523809521
overall,NA,0.0202724927096378,1,29243,42000,0.69626190476190475
overall,NA,0.0202909481800415,1,29244,42000,0.69628571428571429
overall,NA,0.0203145812832115,1,29245,42000,0.69630952380952382
overall,NA,0.0203485588960274,1,29246,42000,0.69633333333333336
overall,NA,0.0203690232661665,1,29247,42000,0.6963571428571429
overall,NA,0.0204375318117301,1,29248,42000,0.69638095238095243
overall,NA,0.0204569360932189,1,29249,42000,0.69640476190476186
overall,NA,0.0204766268240692,1,29250,42000,0.6964285714285714
overall,NA,0.0204916559502955,1,29251,42000,0.69645238095238093
overall,NA,0.0205698579357831,1,29252,42000,0.69647619047619047
overall,NA,0.02057926001356,1,29253,42000,0.69650000000000001
overall,NA,0.0206656316874893,1,29254,42000,0.69652380952380955
overall,NA,0.0207445936852263,1,29255,42000,0.69654761904761908
overall,NA,0.0207531611386765,1,29256,42000,0.69657142857142862
overall,NA,0.0207542160392507,1,29257,42000,0.69659523809523805
overall,NA,0.0207629090376396,1,29258,42000,0.69661904761904758
overall,NA,0.0208183483530668,1,29259,42000,0.69664285714285712
overall,NA,0.0208238093162417,1,29260,42000,0.69666666666666666
overall,NA,0.0208273476741652,1,29261,42000,0.69669047619047619
overall,NA,0.0208303485673445,1,29262,42000,0.69671428571428573
overall,NA,0.0208441379816435,1,29263,42000,0.69673809523809527
overall,NA,0.0208586483030833,1,29264,42000,0.6967619047619048
overall,NA,0.0208952501797058,1,29265,42000,0.69678571428571423
overall,NA,0.0209244173530099,1,29266,42000,0.69680952380952377
overall,NA,0.021013296333829,1,29267,42000,0.6968333333333333
