measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
maintenance,NA,-1.1953039257855702,1,301,42000,0.0071666666666666667
maintenance,NA,-1.1949598038343103,1,302,42000,0.0071904761904761907
maintenance,NA,-1.1931382311416456,1,303,42000,0.0072142857142857139
maintenance,NA,-1.1922882420986034,1,304,42000,0.0072380952380952379
maintenance,NA,-1.1915225131430067,1,305,42000,0.007261904761904762
maintenance,NA,-1.191288625495167,1,306,42000,0.007285714285714286
maintenance,NA,-1.189701872485521,1,307,42000,0.0073095238095238092
maintenance,NA,-1.1891107330032662,1,308,42000,0.0073333333333333332
maintenance,NA,-1.1883414862909616,1,309,42000,0.0073571428571428572
maintenance,NA,-1.1871207344108703,1,310,42000,0.0073809523809523813
maintenance,NA,-1.1868389092718163,1,311,42000,0.0074047619047619044
maintenance,NA,-1.1866083415198987,1,312,42000,0.0074285714285714285
maintenance,NA,-1.1861841327656433,1,313,42000,0.0074523809523809525
maintenance,NA,-1.1860799660155463,1,314,42000,0.0074761904761904766
maintenance,NA,-1.1860149032754246,1,315,42000,0.0074999999999999997
maintenance,NA,-1.185405045985551,1,316,42000,0.0075238095238095238
maintenance,NA,-1.1851195605565277,1,317,42000,0.0075476190476190478
maintenance,NA,-1.1845557009720735,1,318,42000,0.0075714285714285718
maintenance,NA,-1.1824014186806662,1,319,42000,0.007595238095238095
maintenance,NA,-1.1820365590399975,1,320,42000,0.007619047619047619
maintenance,NA,-1.1816722915000872,1,321,42000,0.0076428571428571431
maintenance,NA,-1.1814864259177265,1,322,42000,0.0076666666666666662
maintenance,NA,-1.1810674240684873,1,323,42000,0.0076904761904761903
maintenance,NA,-1.1805873973694263,1,324,42000,0.0077142857142857143
maintenance,NA,-1.179825649525641,1,325,42000,0.0077380952380952384
maintenance,NA,-1.1780999242791772,1,326,42000,0.0077619047619047615
maintenance,NA,-1.177237329274496,1,327,42000,0.0077857142857142856
maintenance,NA,-1.1760237449832074,1,328,42000,0.0078095238095238096
maintenance,NA,-1.1759186786590012,1,329,42000,0.0078333333333333328
maintenance,NA,-1.1749036812268816,1,330,42000,0.0078571428571428577
maintenance,NA,-1.1736129035093483,1,331,42000,0.0078809523809523808
maintenance,NA,-1.1730118618212029,1,332,42000,0.007904761904761904
maintenance,NA,-1.1725515891973448,1,333,42000,0.0079285714285714289
maintenance,NA,-1.1717382475901563,1,334,42000,0.0079523809523809521
maintenance,NA,-1.1716343132683924,1,335,42000,0.007976190476190477
maintenance,NA,-1.171451083374978,1,336,42000,0.0080000000000000002
maintenance,NA,-1.1712374447887175,1,337,42000,0.0080238095238095233
maintenance,NA,-1.1711442591593104,1,338,42000,0.0080476190476190482
maintenance,NA,-1.1706373832422328,1,339,42000,0.0080714285714285714
maintenance,NA,-1.1705325160268911,1,340,42000,0.0080952380952380946
maintenance,NA,-1.1690133350556893,1,341,42000,0.0081190476190476195
maintenance,NA,-1.1683968669435143,1,342,42000,0.0081428571428571427
maintenance,NA,-1.1679986397312596,1,343,42000,0.0081666666666666658
maintenance,NA,-1.1674522864322825,1,344,42000,0.0081904761904761907
maintenance,NA,-1.1662311662296938,1,345,42000,0.0082142857142857139
maintenance,NA,-1.1656332159760248,1,346,42000,0.0082380952380952388
maintenance,NA,-1.1632532381846856,1,347,42000,0.008261904761904762
maintenance,NA,-1.1614806501107418,1,348,42000,0.0082857142857142851
maintenance,NA,-1.1613705430829018,1,349,42000,0.00830952380952381
maintenance,NA,-1.161283264733307,1,350,42000,0.0083333333333333332
maintenance,NA,-1.160356116859429,1,351,42000,0.0083571428571428564
maintenance,NA,-1.1597133164477054,1,352,42000,0.0083809523809523813
maintenance,NA,-1.1569469954762943,1,353,42000,0.0084047619047619045
maintenance,NA,-1.1566746534362098,1,354,42000,0.0084285714285714294
maintenance,NA,-1.1561704220326363,1,355,42000,0.0084523809523809525
maintenance,NA,-1.1541345194627466,1,356,42000,0.0084761904761904757
maintenance,NA,-1.1535387934490609,1,357,42000,0.0085000000000000006
maintenance,NA,-1.1534322761942777,1,358,42000,0.0085238095238095238
maintenance,NA,-1.1503138746829111,1,359,42000,0.008547619047619047
maintenance,NA,-1.149569435096346,1,360,42000,0.0085714285714285719
maintenance,NA,-1.1485850034575524,1,361,42000,0.008595238095238095
maintenance,NA,-1.1481455139669294,1,362,42000,0.0086190476190476182
maintenance,NA,-1.148023884070122,1,363,42000,0.0086428571428571431
maintenance,NA,-1.1468114207366529,1,364,42000,0.0086666666666666663
maintenance,NA,-1.146375105886927,1,365,42000,0.0086904761904761912
